"","LT1","RT1","bothT1","LdMRI","RdMRI","bothdMRI","Lcombi","Rcombi","bothcombi","AssociationVar"
"1",0.00334034978370982,0.00441554708218596,0.00320813760285199,0.0047901804145601,0.00509732318737193,0.00476981810757639,0.00348349462323038,0.00412832270867766,0.0034787857388623,"Waist Circumference"
"2",-0.000103855504248055,0.0011002342018193,-0.000215306787743026,0.00225882500013697,0.00255535081205881,0.00213952901224717,0.000500143209709972,0.00111379602453206,0.000443014124337209,"Hip Circumference"
"3",-0.0110760265128287,-0.0102032255915145,-0.0105673522156388,-0.00682281249270176,-0.00399369454366735,-0.00520762966416298,-0.00899435650433749,-0.00658032409994888,-0.0073019614136418,"Height"
"4",0.0635774422693864,0.0708390370980603,0.0645448300910789,0.05722021060222,0.0619631421936211,0.0622204762003956,0.0676281189138758,0.0692417503008919,0.0668185163597801,"Smoking Status"
"5",0.00819089333291504,0.0105828176485231,0.00759579442088745,0.0114278147663904,0.0113391725874595,0.0109886833562156,0.00819408222029417,0.00927490829267625,0.00770618836270888,"BMI"
"6",0.000378389039236371,0.00133456153769171,0.000317785882912575,0.00216631237619181,0.00279982779025458,0.00240002594760134,0.000768192124909429,0.00164860448385739,0.000985091610152807,"Weight"
"7",0.0809138011713751,0.0916604112550461,0.078785024074761,0.0888192514132352,0.0914834900101307,0.0891367017374054,0.0776805584994019,0.0854305583002312,0.0782974474047439,"WHR"
"8",0.00313129023558567,0.00322482908110803,0.00317326915700678,0.00812705365885785,0.00734537166269881,0.00750231504387366,0.00636109083516207,0.00645049685029211,0.00622051961329663,"Diastolic Blood Pressure"
"9",0.00228220414634354,0.00247795331030734,0.00246052664964523,0.0049038524597458,0.00436010336643121,0.00457200173210275,0.00405070168354072,0.00398975682200738,0.00390369956127416,"Systolic Blood Pressure"
"10",0.00225013916171207,0.00254427208251008,0.00254298534286565,0.00402824953828574,0.00351252848046526,0.00379836082268946,0.00353066559114802,0.00337042721629306,0.00334999091839302,"Pulse Pressure"
"11",0.336382664599345,0.332783506396447,0.334411227764094,0.195651602465142,0.197852454570806,0.193587406557061,0.237677909661629,0.230258309801145,0.206212932817627,"Diabetis"
"12",0.085574655662168,0.0878304788872043,0.0855048534857667,0.19311561916265,0.154694470832136,0.168293462571408,0.153656638003383,0.142956038805646,0.141804696907916,"Hypertension"
"13",0.0350884145923968,0.0422763657987863,0.0326107806245968,0.0609309569803575,0.0476589070451057,0.054456005188394,0.0500175926593386,0.0436160980493712,0.0386620316141734,"High Cholsterol"
"14",-0.0245220644012815,-0.0268111898835676,-0.0267811441054141,0.031570268873126,0.0303212585256818,0.0364896962281718,0.0219961991920534,0.0139269204941121,0.018789529528868,"Alcohol"
"15",0.12656281303579,0.158837182271253,0.131697266651873,0.0917263927012287,0.0877104894530291,0.0827666712700382,0.117884502500896,0.107139669661812,0.0977793094640876,"Smoking"
"16",0.111334920937829,0.164178475705134,0.142390947123267,-0.0883526287701666,-0.0846407355491403,-0.10704957767731,-0.0221583674583228,0.0102550204468991,-0.0290934475510328,"Ethnicity"
