"","LT1","RT1","bothT1","LdMRI","RdMRI","bothdMRI","Lcombi","Rcombi","bothcombi","AssociationVar"
"1",0.00198351815024491,0.00293366014741325,0.00183731140211221,0.0033977054153399,0.00285726837689278,0.00242886881376615,0.00210800638614079,0.00235779038039306,0.001834406961158,"Waist Circumference"
"2",-0.00119267432714031,-7.8412661472007e-05,-0.00138344593198503,0.00106739805550628,0.000371005514884464,0.000198506049038307,-0.000591043139156351,-0.000444478603039331,-0.000734574435268106,"Hip Circumference"
"3",-0.00946868412151554,-0.00966222319081136,-0.00941928494226464,-0.00622457870628073,-0.00485898383614297,-0.00530330430200246,-0.00712598483607214,-0.00603587757197685,-0.00632411144446896,"Height"
"4",0.0485780628197331,0.0498839392567581,0.0503209997399236,0.0542538344135636,0.0555059367002758,0.0550679055704555,0.0557510335519084,0.0579994533674897,0.0545178305654277,"Smoking Status"
"5",0.00282884513510479,0.00536127025106933,0.00228274383496573,0.00724571001019696,0.00523517901618839,0.00469391589250256,0.00343499634851986,0.00372158157682302,0.00299366965729652,"BMI"
"6",-0.000753165087615664,8.57473332792823e-05,-0.000943358238585955,0.00131834472552649,0.000896964553908461,0.000616822438998248,-0.000150695389263326,0.000183033041036238,-0.000158475411570443,"Weight"
"7",0.0661000683080222,0.0738950641223195,0.0652218152148838,0.070574920519518,0.0669525778843718,0.0587057023555883,0.0611081477180678,0.0656206338227321,0.0564170684198427,"WHR"
"8",0.00312614808580919,0.00317687582691391,0.00304348503995775,0.00876572606797056,0.00735438720225479,0.00693437339050741,0.0068968249458042,0.00649239351454224,0.00642179979450986,"Diastolic Blood Pressure"
"9",0.00207199501825648,0.00220321378903122,0.00201683856176193,0.00500214886083883,0.0041237523225644,0.0040865379596118,0.00398347492393674,0.00373218811385669,0.00391728088680614,"Systolic Blood Pressure"
"10",0.0019736240594527,0.00218130524924098,0.00192123451691683,0.0040874231781578,0.00329825382211345,0.00346514391043842,0.00330175084802689,0.00307637211035766,0.0034470797675209,"Pulse Pressure"
"11",0.295697122908402,0.297487660413938,0.28964631885917,0.152920103368609,0.151612118048092,0.119106381005653,0.195832232876895,0.205268878235615,0.210881442113398,"Diabetis"
"12",0.0710452015089777,0.0797557878653943,0.0755027120607019,0.18860688378222,0.147908273926317,0.139644961139838,0.149158107515727,0.121018176067915,0.138883383036185,"Hypertension"
"13",0.0232624278001296,0.0276221435041236,0.0208783634683335,0.0426807524451914,0.03343174342657,0.0421852327761688,0.0356850766141956,0.0378488890129243,0.049983160175723,"High Cholsterol"
"14",-0.00944546980916844,-0.00624831176467476,-0.00809514829696929,0.034158230554532,0.0309869951406366,0.0266511301329579,0.0180885757691684,0.0174651229839927,0.0179577921736778,"Alcohol"
"15",0.0881002694626254,0.0744868207176494,0.0799139269178813,0.0908948438302156,0.0897720139999136,0.0659989254749783,0.0874528563412501,0.0963523956817186,0.0703101883990963,"Smoking"
