"","RT1","bothT1","LdMRI","RdMRI","bothdMRI","Lcombi","Rcombi","bothcombi","age"
"1",7.16599143321624,4.2015114576386,9.48727470934067,9.36042264444184,9.79495490002254,6.06452997455102,7.24358372715872,6.37634844218992,5.55899514566412
"2",0.0765270178110189,-2.4839804056978,3.64217262504419,3.1804291845353,3.38815856980192,-0.386256947097362,-0.0493498231179085,-1.0063189298286,-4.91003997641456
"3",-12.2908112017541,-12.5528173015366,-6.54813577196579,-3.8952768878341,-5.44895738239015,-10.1259487522411,-8.04603654265677,-9.03784732370545,-30.063467891036
"4",5.34672257993209,5.20491444078635,6.12808632769979,6.2152971154927,7.17743154489849,7.5832313972588,6.95454753066542,7.23758348332195,2.00690329648262
"5",5.42907971987449,2.58342142162942,8.23073289779069,7.45102783778025,8.10147700111625,4.3394867483648,5.1626856302942,4.00778898799341,-3.40503896005228
"6",0.511864465842411,-2.37129512516258,5.24989029886935,5.60948485065675,5.59733782914727,0.233963691124549,1.85109800399765,0.324506252443783,-15.4176967238399
"7",11.6350619388308,9.62323854331744,11.6418887115777,11.8875286089982,12.349867632288,10.3755733760837,12.0080797697468,11.6822098601914,15.5967998118739
"8",6.82391294769704,6.47673975253652,18.3611951111988,15.5300049121892,17.1471675637225,15.2291083955521,14.499175368978,14.8432128217836,-0.24216467978846
"9",8.45428935371663,8.12277218908962,18.4270328716121,16.0540672113008,17.6517697115307,16.3959260887318,15.3567679244418,15.6887678805386,48.9731009062593
"10",6.21841992878847,6.03426943674521,10.901067946538,9.85475606818623,10.7693725396161,10.5288882126063,9.69343882532201,9.87798095988567,65.7463509559971
"11",6.58337366802336,6.75836480014609,3.47552704704287,3.92468450103187,3.27131439949609,4.72231027410075,5.47370442109265,4.52181155998392,3.53857265387399
"12",6.00227405783594,5.92959155834426,15.6177242751721,12.1506854301849,13.8719660205859,12.9234723147671,11.5072497634899,11.8734414567447,22.6809840599306
"13",2.30264859987026,1.48129141667288,2.80676087247759,2.28786559854956,2.75285909167574,2.56258153421346,2.66383353176585,2.70952480573116,25.2758868955459
"14",-0.652325451685663,-1.12176999803547,1.65504291479067,2.36027600470357,2.21438716705254,1.13516088985624,1.33085199790746,1.07541928194031,-5.23248307940258
"15",3.21812017542881,2.85120140778293,2.55153179787183,2.33553506034006,2.33599245389287,3.50576135309978,2.90298305586364,2.49971484346877,-8.54368685390486
