"","LT1","RT1","bothT1","LdMRI","RdMRI","bothdMRI","Lcombi","Rcombi","bothcombi","AssociationVar"
"1",4.39110227033796,6.49282992828938,4.16882527142431,8.00452398899865,6.99785639044729,6.09326655359799,5.35777226144141,6.04074820082405,4.81783569699923,"Waist Circumference"
"2",-2.21836571859317,-0.145687635824236,-2.63759533909133,2.11016797556226,0.762741114185439,0.418156559508644,-1.26168971777261,-0.956188447850094,-1.62070484062565,"Hip Circumference"
"3",-11.1470398199911,-11.364576234798,-11.3670230286174,-7.77636371261761,-6.30932085191031,-7.05759388914322,-9.62181107390101,-8.20604285615727,-8.82118183456056,"Height"
"4",5.36529783497976,5.49629290939009,5.69482989682139,6.34880518516338,6.75721989616793,6.86845053483681,7.06000228030328,7.40476864309658,7.137297657914,"Smoking Status"
"5",2.51685319214913,4.76770689583081,2.08156561643057,6.86150705680723,5.15403757444272,4.73299386469495,3.50934588095005,3.83147726766888,3.16105844734841,"BMI"
"6",-1.84915032594276,0.21030055632782,-2.37396581596284,3.44130883897169,2.43536050986208,1.715414004348,-0.424647275834693,0.519836478991966,-0.461630967547549,"Weight"
"7",9.63662652046764,10.7700035178434,9.74650678356108,10.9436344210759,10.796627492936,9.6940502085108,10.2284940326364,11.075109673102,9.7571590107204,"WHR"
"8",5.69232023098803,5.77969329201181,5.68102906407826,17.1169744240401,14.9075055461273,14.3760975016753,14.480150525477,13.7462877245187,13.9349501830433,"Diastolic Blood Pressure"
"9",6.77271781750963,7.19698215655908,6.75835300884978,17.5356429097611,15.0008171513431,15.2138894632023,15.0152819969373,14.1854305195232,15.2711842299454,"Systolic Blood Pressure"
"10",4.81517862203188,5.31808960580379,4.80521003396402,10.6401465637362,8.92223573726825,9.59517438424584,9.2565798375771,8.70039961800689,9.99690573082187,"Pulse Pressure"
"11",6.14113051597201,6.16418574868492,6.16231544010945,3.36302761302612,3.46769207372929,2.79176280998088,4.65955459274911,4.9242226867241,5.18857428851803,"Diabetis"
"12",5.06250238139114,5.67125876567198,5.51221303439883,14.3090528686853,11.6489763888621,11.2695762167335,12.2221249376563,9.98403692846205,11.7627861295586,"Hypertension"
"13",1.29167339059984,1.5303004013971,1.18760288153925,2.51166502387669,2.04593543090848,2.64613604733451,2.27133038851383,2.42872434370023,3.28978513408072,"High Cholsterol"
"14",-0.475083058858441,-0.313505291291392,-0.417168411254031,1.81994401574433,1.71729334988225,1.51313801292537,1.04262664344159,1.01472469042038,1.07002051030009,"Alcohol"
"15",2.53215250805851,2.13511832487978,2.35289020572255,2.7660563158316,2.84269266646925,2.14069913009475,2.88033421336092,3.19904274474915,2.39318221280845,"Smoking"
