"","LT1","RT1","bothT1","LdMRI","RdMRI","bothdMRI","Lcombi","Rcombi","bothcombi","AssociationVar"
"1",0.00510258554298517,0.00603633416912125,0.00506792606418553,0.00611775898012789,0.00698572099955844,0.0061072570902306,0.00507811786661403,0.00602908145706655,0.00497596017135913,"Waist Circumference"
"2",0.00190970398729776,0.0032725960189592,0.0020579072153093,0.00328833978999386,0.00467612244632067,0.00330005959897339,0.00187965815088564,0.00343366262850804,0.0022608918726542,"Hip Circumference"
"3",-0.0115025292635311,-0.00991216757420451,-0.0106287360624775,-0.00864119229717675,-0.00504087643726671,-0.0064092251355719,-0.0106670213242469,-0.00739265222473978,-0.00822040343265206,"Height"
"4",0.0824692275545019,0.0944534707103233,0.0837045243478597,0.0650282124357422,0.0749433606370991,0.0687080303811056,0.077391993375998,0.0865004689158744,0.0799503379419175,"Smoking Status"
"5",0.0160447278862022,0.018006327008834,0.015490259251907,0.0166818291039065,0.0179112728464682,0.0162569122368931,0.0149225715625767,0.0165881830617642,0.0142966687976325,"BMI"
"6",0.00162979882264097,0.00256808711247476,0.00170857905476982,0.00244080758233091,0.00365586396731491,0.00288004223767366,0.00151468935329132,0.00275576513868068,0.00193669743160705,"Weight"
"7",0.0992772069802634,0.106891683157117,0.096751285996431,0.111428331443208,0.116796144897427,0.110316137798795,0.0999423735654642,0.10642124785222,0.0935491636018072,"WHR"
"8",0.00286257037964046,0.00259188322072732,0.00278054141712261,0.00716861314005953,0.00717281397482797,0.00687115320314212,0.00552921313189104,0.00619470282105974,0.00563366445393118,"Diastolic Blood Pressure"
"9",0.00237272634202242,0.00232820420413687,0.00247342285113188,0.00477394112894093,0.00442485016910242,0.0045205181078048,0.00379902169366261,0.00406008656271466,0.00382076424180468,"Systolic Blood Pressure"
"10",0.00244976786650125,0.00253457960327579,0.00267651740772232,0.00407808115855145,0.00346080077618489,0.00381070944978288,0.00335156821470578,0.00340885789762078,0.00332569952344724,"Pulse Pressure"
"11",0.349885121102561,0.340128887180493,0.34156902239641,0.220102760151283,0.214219490487775,0.224643564997212,0.261416451359866,0.234383557645176,0.21942496717925,"Diabetis"
"12",0.0922953367040567,0.0902282913763637,0.0881517680433084,0.190657194987755,0.157932992859696,0.168814810700262,0.153207980654974,0.148708072544127,0.144496307855584,"Hypertension"
"13",0.0365884360234067,0.0426765869702775,0.0368668236934476,0.0715781904023779,0.0553704835996725,0.0624280725154131,0.0570805082574038,0.0455651587069331,0.0366512560141471,"High Cholsterol"
"14",-0.0361553513771887,-0.0479415278631041,-0.0343847024095683,0.0346091572593127,0.0132251901778298,0.0341920238842524,0.02621542646415,0.00105616719744944,0.0203833299346352,"Alcohol"
"15",0.153610577295261,0.196529752984069,0.159314814790667,0.101447140739731,0.100544191476702,0.0930494161992997,0.129338275750823,0.12518219540555,0.118643844715987,"Smoking"
"16",0.134841870042067,0.171493036009066,0.164555995866068,-0.115631832223628,-0.0683776891517858,-0.116486488779575,-0.0190500384374728,0.020973659461866,-0.0155439211582693,"Ethnicity"
